ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
256235,GR,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0327*37,R,BR1S,BR1S0H,RENAULT,CLIO,M1,0,1,1062.0,0.0,135.0,0.0,2575.0,1458.0,1456.0,Petrol,M,1149.0,55.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
256364,GR,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0327*54,R,2R40,2R401E,RENAULT,CAPTUR,M1,0,2,1255.0,0.0,125.0,0.0,2606.0,1531.0,1516.0,Petrol,M,1197.0,88.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
256433,GR,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0359*29,N,CNJ1,CNJ105,RENAULT,TWINGO,M1,0,1,939.0,0.0,105.0,0.0,2367.0,1400.0,1386.0,Petrol,M,1149.0,55.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
256451,GR,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0364*22,W,KW25,KW25B5,RENAULT,KANGOO,M1,0,1,1394.0,0.0,129.0,0.0,2697.0,1521.0,1533.0,Diesel,M,1461.0,66.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
256453,GR,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0373*25,Z,BZ1V,BZ1V06,RENAULT,MEGANE,M1,0,1,1280.0,0.0,145.0,0.0,2641.0,1546.0,1547.0,Petrol,M,1397.0,96.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
256521,GR,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0379*19,JZ,JZ00,JZ000D,RENAULT,MEGANE SCENIC,M1,0,1,1505.0,0.0,114.0,0.0,2703.0,1546.0,1547.0,Diesel,M,1598.0,96.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
260407,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,e2*2007/46*0356*03,3,D9HC,8/1S,AUTOMOBILES CITROEN,C4 Picasso,M1,0,1,1373.0,0.0,105.0,0.0,2785.0,1573.0,1576.0,Diesel,M,1560.0,85.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
260408,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,e2*2007/46*0040*17,N,C9HP,0/1,AUTOMOBILES CITROEN,C4,M1,0,1,1280.0,0.0,106.0,0.0,2608.0,1522.0,1515.0,Diesel,M,1560.0,68.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
260409,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,e2*2007/46*0003*25,S,A9HP,K/1S,AUTOMOBILES CITROEN,DS3,M1,0,1,1160.0,0.0,95.0,0.0,2452.0,1465.0,1467.0,Diesel,M,1560.0,68.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
260412,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,e2*2007/46*0225*02,D,D9HP,0/1,AUTOMOBILES CITROEN,C-Elys̩e,M1,0,1,1165.0,0.0,108.0,0.0,2652.0,1501.0,1478.0,Diesel,M,1560.0,68.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
260413,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,e2*2007/46*0003*25,S,CHMZ,0,AUTOMOBILES CITROEN,C3,M1,0,1,1050.0,0.0,107.0,0.0,2451.0,1465.0,1467.0,Petrol,M,1199.0,60.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
260414,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,e2*2001/116*0350*21,X,CAHZ,4,AUTOMOBILES CITROEN,Jumpy,M1,0,1,1976.0,0.0,183.0,0.0,3000.0,1562.0,1596.0,Diesel,M,1997.0,94.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
260416,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,e2*2001/116*0360*25,R,WRHH,4,AUTOMOBILES CITROEN,C5,M1,0,1,1670.0,0.0,129.0,0.0,2815.0,1584.0,1557.0,Diesel,M,1997.0,120.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
260418,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,e2*2001/116*0371*20,SH,9HP,8/PS,AUTOMOBILES CITROEN,C3 Picasso,M1,0,1,1388.0,0.0,112.0,0.0,2540.0,1466.0,1465.0,Diesel,M,1560.0,68.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
260425,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,e2*2007/46*0040*17,N,X9HD,8/S,AUTOMOBILES CITROEN,DS4,M1,0,1,1370.0,0.0,113.0,0.0,2612.0,1531.0,1525.0,Diesel,M,1560.0,84.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
260429,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,e2*2001/116*0366*21,7,J9HP,0/1,AUTOMOBILES CITROEN,Berlingo,M1,0,1,1435.0,0.0,135.0,0.0,2728.0,1505.0,1554.0,Diesel,M,1560.0,68.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
260477,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,e2*2007/46*0092*05,K,FRHH,8,AUTOMOBILES CITROEN,DS5,M1,0,1,1605.0,0.0,133.0,0.0,2727.0,1575.0,1599.0,Diesel,M,1997.0,120.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
260645,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,e11*2001/116*0238*09,P,NCFB,4,AUTOMOBILES CITROEN,C1,M1,0,1,925.0,0.0,99.0,0.0,2340.0,1415.0,1405.0,Petrol,M,998.0,50.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
261216,HU,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,Citroen,E2*98/14*0254*28,E,BRHH,8,AUTOMOBILES CITROEN,C8,M1,0,1,1896.0,0.0,155.0,0.0,2823.0,1570.0,1548.0,Diesel,M,1997.0,120.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262079,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e2*2001/116*0377*14,0U,RHE,8/1,AUTOMOBILES PEUGEOT,3008,M1,0,1,1604.0,0.0,139.0,0.0,2613.0,1526.0,1521.0,Diesel,M,1997.0,110.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262082,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e2*2007/46*0004*04,0*****,0ERHH,A/1,AUTOMOBILES PEUGEOT,5008,M1,0,1,1694.0,0.0,178.0,0.0,2727.0,1531.0,1566.0,Diesel,M,1997.0,120.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262091,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e2*2007/46*0080*09,8,ERHH,A,AUTOMOBILES PEUGEOT,508,M1,0,1,1615.0,0.0,150.0,0.0,2817.0,1579.0,1552.0,Diesel,M,1997.0,120.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262099,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e2*98/14*0253*26,E,EB,RHD8,AUTOMOBILES PEUGEOT,807,M1,0,1,1845.0,0.0,155.0,0.0,2823.0,1570.0,1548.0,Diesel,M,1997.0,100.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262100,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e11*2001/116*0237*10,P,NCFB,4,AUTOMOBILES PEUGEOT,107,M1,0,1,905.0,0.0,99.0,0.0,2340.0,1415.0,1405.0,Petrol,M,998.0,50.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262102,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,E2*2001/116*0362*38,4*****,C8FR,0/1,AUTOMOBILES PEUGEOT,308,M1,0,1,1371.0,0.0,139.0,0.0,2608.0,1536.0,1531.0,Petrol,M,1397.0,72.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262107,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,E3*2001/116*0233*10,Y,BTMPB,9F,AUTOMOBILES PEUGEOT,BOXER,M1,0,1,2375.0,0.0,226.0,0.0,3450.0,1810.0,1790.0,Diesel,M,2198.0,96.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262110,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e2*2007/46*0070*13,C,C9HP,0/S,AUTOMOBILES PEUGEOT,208,M1,0,1,1190.0,0.0,95.0,0.0,2538.0,1467.0,1467.0,Diesel,M,1560.0,68.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262116,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e2*2007/46*0224*02,D,D9HP,0/1,AUTOMOBILES PEUGEOT,301,M1,0,1,1165.0,0.0,108.0,0.0,2652.0,1501.0,1478.0,Diesel,M,1560.0,68.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262121,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e2*2001/116*0365*17,7,J9HP,0/1,AUTOMOBILES PEUGEOT,PARTNER,M1,0,1,1435.0,0.0,135.0,0.0,2728.0,1507.0,1556.0,Diesel,M,1560.0,68.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262130,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,E2*2007/46*0070*11,C,UHMZ,0,AUTOMOBILES PEUGEOT,2008,M1,0,1,1120.0,0.0,114.0,0.0,2537.0,1472.0,1482.0,Petrol,M,1199.0,60.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262142,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e2*2001/116*0365*21,7,J9HP,0/1,AUTOMOBILES PEUGEOT,Partner,M1,0,1,1435.0,0.0,135.0,0.0,2728.0,1505.0,1554.0,Diesel,M,1560.0,68.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262303,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e2*2001/116*0340*26,W*****,B5FS,0,AUTOMOBILES PEUGEOT,207,M1,0,1,1417.0,0.0,150.0,0.0,2540.0,1467.0,1468.0,Petrol,M,1598.0,88.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262325,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e11*2001/116*0237*09,P,NCFB,4,AUTOMOBILES PEUGEOT,Peugeot 107,M1,0,1,905.0,0.0,99.0,0.0,2340.0,1415.0,1405.0,Petrol,M,998.0,50.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262463,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e2*2001/116*0349*19,X,DRHH,A,AUTOMOBILES PEUGEOT,Expert,M1,0,1,1997.0,0.0,199.0,0.0,3122.0,1562.0,1596.0,Diesel,M,1997.0,120.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262587,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e3*2001/116*0233*08,Y,BTMRB,9F,AUTOMOBILES PEUGEOT,Boxer,M1,0,1,2135.0,0.0,189.0,0.0,3450.0,1810.0,1790.0,Diesel,M,2198.0,96.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
262968,HU,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,Peugeot,e2*2001/116*0365*21,7,J9HP,0/1,AUTOMOBILES PEUGEOT,partner,M1,0,1,1435.0,0.0,135.0,0.0,2728.0,1507.0,1556.0,Diesel,M,1560.0,68.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
169882,FI,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*98/14*0213*44,JL,JLB7,JLB7BT,RENAULT,TRAFIC,M1,0,1,1982.0,0.0,188.0,0.0,3498.0,1615.0,1630.0,Diesel,M,1995.0,84.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
169918,FI,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0363*30,T,BT3H,BT3H06,RENAULT,LAGUNA,M1,0,1,1377.0,0.0,171.0,0.0,2756.0,1557.0,1512.0,E85,F,1997.0,103.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
175895,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0320*13,T,DX8Z,A,CITROEN,C6,M1,0,8,1995.0,0.0,190.0,0.0,2900.0,1586.0,1558.0,Diesel,M,2992.0,177.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
175896,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0345*13,U,ARHE,8,CITROEN,C4 PICASSO,M1,0,1,1770.0,0.0,154.0,0.0,2728.0,1506.0,1539.0,Diesel,M,1997.0,110.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
175963,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0350*17,X,CAHZ,8,CITROEN,JUMPY,M1,0,1,2013.0,0.0,183.0,0.0,3000.0,1570.0,1604.0,Diesel,M,1997.0,94.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
175995,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0358*10,V,U4HK,8/P,CITROEN,C-CROSSER,M1,0,3,1810.0,0.0,180.0,0.0,2672.0,1540.0,0.0,Diesel,M,2179.0,115.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
176108,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0366*11,7,J9HN,0,CITROEN,BERLINGO,M1,0,1,1601.0,0.0,139.0,0.0,2728.0,1507.0,1556.0,Diesel,M,1560.0,55.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
176467,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0068*00,1,NZKZ,Z,CITROEN,C-ZERO,M1,0,18,1195.0,0.0,0.0,0.0,2550.0,1310.0,1270.0,Electric,M,0.0,35.0,135.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
176525,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0117*01,B,U6HZ,8/S,CITROEN,C4 AIRCROSS,M1,0,176,1505.0,0.0,142.0,0.0,2670.0,1545.0,1540.0,Diesel,M,1798.0,110.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
176548,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2007/46*0225*00,D,DNFP,0/1,CITROEN,C-ELYSEE,M1,0,2,1165.0,0.0,148.0,0.0,2652.0,1501.0,1478.0,Petrol,M,1587.0,85.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
176646,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e3*2001/116*0234*07,Y,BPMP,B/9F,CITROEN,JUMPER,M1,0,5,2504.0,0.0,210.0,0.0,3450.0,1810.0,1790.0,Diesel,M,2999.0,130.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
176672,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e3*2001/116*0273*06,A,JFHZ,0/S,CITROEN,NEMO,M1,0,1,1311.0,0.0,113.0,0.0,2513.0,1467.0,1464.0,Diesel,M,1248.0,55.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
176750,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,e2*2001/116*0371*10,S,H9HR,8/1,CITROEN,C3 PICASSO,M1,0,3,1447.0,0.0,125.0,0.0,2540.0,1472.0,1468.0,Diesel,M,1560.0,82.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
177178,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES DANGEL,e2*KS07/46*0009*00,V65C,JFHZDGL1/,00,DANGEL,NEMO TREK,M1,0,2,1280.0,0.0,119.0,0.0,2513.0,1466.0,1465.0,Diesel,M,1248.0,55.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
177180,FR,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,AUTOMOBILES DANGEL,e9*KS07/46*0073*00,V50CA,BTWRA,/9F,DANGEL,JUMPER 4X4,M1,0,1,2165.0,0.0,199.0,0.0,3000.0,1810.0,1790.0,Diesel,M,2198.0,96.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
177301,FR,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2001/116*0349*16,X,CAHY,8,PEUGEOT,EXPERT,M1,0,1,1976.0,0.0,183.0,0.0,3000.0,1570.0,1604.0,Diesel,M,1997.0,72.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
177335,FR,0,0,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,e2*2001/116*0357*07,V,U4HK,8,PEUGEOT,4007,M1,0,2,1790.0,0.0,185.0,0.0,2672.0,1540.0,0.0,Diesel,M,2179.0,115.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
197537,FR,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0373*22,Z,LZB1,LZB105,RENAULT,FLUENCE,M1,0,2,1265.0,0.0,155.0,0.0,2703.0,1545.0,1563.0,Petrol,M,1598.0,81.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
198625,FR,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0359*24,N,EN0F,EN0F05,RENAULT,WIND,M1,0,3,1206.0,0.0,145.0,0.0,2368.0,1456.0,1436.0,Petrol,M,1149.0,75.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
198680,FR,0,POOL RENAULT,RENAULT,RENAULT SAS,RENAULT,e2*2001/116*0363*23,T,LTF0,LTF00E,RENAULT,LATITUDE,M1,0,1,1695.0,0.0,170.0,0.0,2762.0,1565.0,1562.0,Diesel,M,1995.0,127.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210292,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e11*2001/116*0342*00,X,XDAHZ*,XDAHZ4,CITROEN,DISPATCH COMBI L2H1 HDI SX,M1,0,1,2044.0,0.0,172.0,0.0,3122.0,1570.0,1604.0,diesel,M,1997.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210293,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e11*2001/116*0342*01,X,XCAHZ*,XCAHZ4,CITROEN,DISPATCH COMBI L1H1 HDI SX,M1,0,4,2013.0,0.0,172.0,0.0,3000.0,1570.0,1604.0,diesel,M,1997.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210294,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e11*2007/46*0264*01,7,7J9HP*,7J9HP0,CITROEN,unknown,M1,0,1,1601.0,0.0,135.0,0.0,2728.0,1507.0,1556.0,diesel,M,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210295,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e11*pa012d02,P*****,PMCFB*,PMCFB4,CITROEN,C1 PLATINUM,M1,0,1,900.0,0.0,99.0,0.0,2340.0,1415.0,1405.0,petrol,M,998.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210296,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0277*05,G*WJY*,GJWJY*,GJWJYB,CITROEN,BERLINGO MULTISPACE FORTE D,M1,0,1,1315.0,0.0,181.0,0.0,2693.0,1436.0,1452.0,diesel,M,1868.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210297,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0345*18,U,UA5FS*,UA5FS0,CITROEN,C4 GRAND PICASSO EDITION,M1,0,16,1643.0,0.0,159.0,0.0,2728.0,1506.0,1539.0,petrol,M,1598.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210298,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0360*24,R,RD9HL*,RD9HL0,CITROEN,C5 VTR + NAV HDI,M1,0,1,1694.0,0.0,129.0,0.0,2815.0,1587.0,1564.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210299,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0360*25,R,RD4HL,RD4HLA,CITROEN,C5 EXCLUSIVE HDI AUTO,M1,0,2,1841.0,0.0,155.0,0.0,2815.0,1587.0,1564.0,diesel,M,2179.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210300,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0360*25,R,RDRHH*,RDRHHA,CITROEN,C5 EXCLUSIVE HDI 160 AUTO,M1,0,13,1795.0,0.0,163.0,0.0,2815.0,1587.0,1564.0,diesel,M,1997.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210301,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0366*17,7,7J9HP*,7J9HO,CITROEN,BERLINGO MULTISPACE + HDI,M1,0,1,1601.0,0.0,135.0,0.0,2728.0,1507.0,1556.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210302,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0366*17,7,7J9HP*,7J9HPO,CITROEN,BERLINGO MULTISPACE XTR HDI,M1,0,3,1601.0,0.0,135.0,0.0,2728.0,1507.0,1556.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210306,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0371*15,SH,SH9HR*,SH9HR8,CITROEN,C3 PICASSO EXCLUSIVE HDI,M1,0,11,1436.0,0.0,125.0,0.0,2540.0,1472.0,1468.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210308,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0360*29,R,RWRHH*,RWRHH4,CITROEN,C5 EXCLUSIVE HDI,M1,0,2,1670.0,0.0,133.0,0.0,2815.0,1587.0,1564.0,diesel,M,1997.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210309,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0366*21,7,7S9HP*,7S9HP0,CITROEN,BERLINGO MULTISPACE VTR HDI,M1,0,25,1674.0,0.0,144.0,0.0,2728.0,1507.0,1556.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210310,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0371*12,SH,SH9HP*,SH9HP0,CITROEN,C3 PICASSO VT HDI,M1,0,5,1404.0,0.0,119.0,0.0,2540.0,1472.0,1468.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210312,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0371*16,5H,SH9HP*,SH9HP4,CITROEN,C3 PICASSO CODE HDI,M1,0,1,1385.0,0.0,112.0,0.0,2540.0,1472.0,1468.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210314,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0371*20,SH,SH8FP*,SH8FP0,CITROEN,C3 PICASSO SELECTION,M1,0,155,1372.0,0.0,145.0,0.0,2540.0,1472.0,1468.0,petrol,M,1397.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210315,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001/116*0371*20,SH,SH9HP*,SH9HP4,CITROEN,C3 PICASSO VTR+ HDI,M1,0,1277,1405.0,0.0,107.0,0.0,2540.0,1472.0,1468.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
210316,GB,0,0,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,CITROEN,e2*2001116*0366*19,7,7J9HP*,7J9HP8,CITROEN,BERLINGO M-SP AIR XTR E-HDI SA,M1,0,1,1624.0,0.0,120.0,0.0,2728.0,1507.0,1556.0,diesel,M,1560.0,0.0,0.0,0,0.0,0.0,0.0,0.0,F,2013,0,0.0,0.0
